0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/about/default_green.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/Logo_VTAC1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/about/default_blue.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/timeline/Engine%2029.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/timeline/4thStreet.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/timeline/22St.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/img/timeline/14St.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:16:32 -0500] "GET /vtac/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [25/Jan/2017:16:17:44 -0500] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [25/Jan/2017:16:17:44 -0500] "GET /vtac/img/about/default_blue.png HTTP/1.1" 200 22320
127.0.0.1 - - [25/Jan/2017:16:17:44 -0500] "GET /vtac/about.jsp HTTP/1.1" 200 83083
127.0.0.1 - - [25/Jan/2017:16:17:44 -0500] "GET /vtac/img/about/default_green.png HTTP/1.1" 304 -
127.0.0.1 - - [25/Jan/2017:16:17:45 -0500] "GET /vtac/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:19:51 -0500] "GET /vtac/about.jsp HTTP/1.1" 200 83083
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:19:51 -0500] "GET /vtac/img/about/default_green.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:19:51 -0500] "GET /vtac/img/about/default_blue.png HTTP/1.1" 200 16524
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:19:52 -0500] "GET /vtac/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:20:38 -0500] "GET /vtac/about.jsp HTTP/1.1" 200 83083
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:20:38 -0500] "GET /vtac/img/about/default_blue.png HTTP/1.1" 200 16558
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:20:38 -0500] "GET /vtac/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/about.jsp HTTP/1.1" 200 84139
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/css/fonts/awesomeFont.css HTTP/1.1" 200 28923
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29063
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/css/timeline.css HTTP/1.1" 200 969
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/css/agency.min.css HTTP/1.1" 200 28332
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/img/Logo_VTAC1.png HTTP/1.1" 200 10687
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/img/about/default_green.png HTTP/1.1" 200 14900
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/img/about/default_blue.png HTTP/1.1" 200 16524
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/img/timeline/4thStreet.jpg HTTP/1.1" 200 82195
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/js/jqBootstrapValidation.js HTTP/1.1" 200 36171
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/js/about.js HTTP/1.1" 200 710
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/vendor/jquery/jquery.min.js HTTP/1.1" 200 97163
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/js/contact_me.js HTTP/1.1" 200 2866
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/js/agency.min.js HTTP/1.1" 200 633
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/img/timeline/14St.jpg HTTP/1.1" 200 138595
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/vendor/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:52 -0500] "GET /vtac/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:53 -0500] "GET /vtac/img/timeline/Engine%2029.jpg HTTP/1.1" 200 1673743
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:53 -0500] "GET /vtac/img/timeline/22St.jpg HTTP/1.1" 200 1892352
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:53 -0500] "GET /vtac/img/timeline/22St.jpg HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:53 -0500] "GET /vtac/img/timeline/Engine%2029.jpg HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:53 -0500] "GET /vtac/img/timeline/Engine%2029.jpg HTTP/1.1" 206 101114
0:0:0:0:0:0:0:1 - - [25/Jan/2017:16:24:54 -0500] "GET /vtac/img/timeline/22St.jpg HTTP/1.1" 206 1424659
